0.0001	0.0001	0	0	0	0	0	0	0	0	0	4.03179e-313	6.95321e-310
1.54252	-0.135452	0.828329	1.38778e-17	2.77556e-17	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339	1.19168	6.95321e-310
3.86095	-0.134395	1.80175	0.00265291	0.00220282	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323	2.8421	6.95321e-310
6.84426	0.411027	2.31407	0.493294	0.0785693	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847	2.21968	6.95321e-310
9.06697	0.597464	2.51754	-0.378028	-0.630779	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526	0.600315	6.95321e-310
11.5653	1.64423	2.41205	0.720746	0.423399	11.5756	1.6669	11.3468	1.427	2.49328	0.600781	2.66572	6.95321e-310
13.5827	2.32579	2.41274	0.342595	-0.074828	13.5921	2.31191	13.827	2.07905	2.5429	0.724947	0.832448	6.95321e-310
16.6166	2.90247	2.94816	-0.0524765	-0.284935	16.6456	2.903	16.3554	2.85243	2.58284	0.844365	1.56558	6.95321e-310
19.0106	3.69373	2.86648	0.390064	0.163988	19.0106	3.70555	18.923	3.74161	2.61382	0.95648	0.668953	6.95321e-310
21.3276	4.73141	2.94589	0.4895	0.123373	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891	0.0349594	6.95321e-310
24.0687	5.57238	3.08076	0.18109	-0.151384	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953	0.361758	6.95321e-310
26.6039	6.95067	3.14013	0.646206	0.238479	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647	0.512113	6.95321e-310
29.5746	8.09171	3.30124	0.214907	-0.187289	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822	0.679767	6.95321e-310
31.9463	9.86865	3.2804	0.785112	0.295605	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358	0.797128	6.95321e-310
34.6096	10.7137	3.15723	0.235614	-0.244877	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617	1.14779	6.95321e-310
37.1411	12.079	3.21775	0.552388	0.113901	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209	0.427404	6.95321e-310
